case_id,event_position,name,timestamp,org:group,org:resource,resource country,anomaly,isAnomaly
1-740681235,0,Queued+Awaiting Assignment,07:02.0,Org line C,Patrick,Belgium,Attribute,1
1-740740981,0,Accepted+In Progress,45:42.0,Org line C,Lena,Sweden,Normal,0
1-740740981,1,Queued+Awaiting Assignment,49:27.0,Org line C,Lena,Sweden,Normal,0
1-740460519,2,Accepted+In Progress,17:32.0,Org line A2,Ian,United Kingdom,Normal,0
1-740829883,0,Accepted+Wait,07:46.0,Org line B,Vijayakumar,INDIA,Normal,0
1-739695919,2,Accepted+In Progress,27:57.0,Org line C,Peter,Sweden,Late,1
1-740681141,2,Accepted+In Progress,05:58.0,Org line C,Els,Belgium,Normal,0
1-740681141,3,Accepted+Assigned,06:20.0,Org line C,Jon,USA,Normal,0
1-683298971,2,Accepted+Wait,37:25.0,Org line A2,Piotr,POLAND,Normal,0
1-683298971,3,Completed+Closed,38:25.0,Org line A2,Piotr,POLAND,Normal,0
1-741583418,0,Accepted+In Progress,49:22.0,Org line V11,Lars,Denmark,Normal,0
1-741647211,0,Accepted+In Progress,14:46.0,Org line A2,Avvaru,Sweden,Normal,0
1-741674039,0,Accepted+In Progress,20:17.0,Org line C,Marianne,Sweden,Normal,0
1-740597491,3,Accepted+In Progress,47:48.0,Org line C,Nicolas,France,Normal,0
1-740597491,4,Queued+Awaiting Assignment,47:57.0,Org line C,Martin,Sweden,Normal,0
1-740597491,5,Accepted+In Progress,59:32.0,Org line C,Andreas,Sweden,Normal,0
1-741556827,0,Accepted+In Progress,03:03.0,Org line A2,Maciej,POLAND,Attribute,1
1-741672841,0,Accepted+In Progress,32:01.0,Org line A2,Joey,China,Normal,0
1-741556827,1,Accepted+Wait,47:27.0,Org line F,Vaibhav,POLAND,Attribute,1
1-736351127,6,Queued+Awaiting Assignment,14:50.0,Org line C,Rakesh,Sweden,Normal,0
1-736351222,6,Queued+Awaiting Assignment,16:46.0,Org line C,Rakesh,Sweden,Normal,0
1-741547216,0,Accepted+In Progress,00:54.0,Org line V2,Björn,Sweden,Normal,0
1-736351222,7,Accepted+In Progress,01:26.0,Org line C,Tarun,Sweden,Normal,0
1-736351127,7,Accepted+In Progress,01:53.0,Org line C,Tarun,Sweden,Normal,0
1-722674364,6,Accepted+Assigned,13:40.0,Org line C,Stephen,USA,Normal,0
1-697458590,8,Completed+Closed,28:53.0,Org line C,Steve,Sweden,Normal,0
1-722674364,7,Queued+Awaiting Assignment,45:40.0,Org line A2,Krzysztof,POLAND,Normal,0
1-741826252,0,Accepted+In Progress,58:34.0,Org line G4,Göran,Sweden,Normal,0
1-741545507,0,Accepted+In Progress,24:19.0,Org line A2,Lena,Sweden,Normal,0
1-736351127,8,Completed+Closed,40:13.0,Org line C,Tarun,Sweden,Normal,0
1-736351222,8,Completed+Closed,40:44.0,Org line C,Tarun,Sweden,Normal,0
1-728461114,1,Accepted+Wait,41:58.0,Org line C,Tarun,Sweden,Normal,0
1-741867303,0,Accepted+In Progress,01:53.0,Org line F,Marc,Belgium,Normal,0
1-741987554,0,Accepted+In Progress,07:13.0,Org line C,Vesa,Sweden,Normal,0
1-741987554,1,Accepted+Wait,11:09.0,Org line C,Vesa,Sweden,Normal,0
1-628203323,6,Completed+Closed,29:27.0,Org line C,Rajkishore,INDIA,Normal,0
1-742134325,0,Accepted+In Progress,11:39.0,Org line G4,Harshavardhan,Sweden,Normal,0
1-742230262,0,Accepted+In Progress,08:10.0,Org line C,Vesa,Sweden,Normal,0
1-742296921,0,Accepted+In Progress,27:37.0,Org line C,Robert,USA,Normal,0
1-742296921,1,Queued+Awaiting Assignment,30:54.0,Org line C,Robert,USA,Normal,0
1-742257742,0,Accepted+In Progress,56:29.0,Org line C,Jimmy,Sweden,Normal,0
1-739385022,3,Accepted+In Progress,56:54.0,Org line C,Olof,Sweden,Normal,0
1-742295367,0,Accepted+In Progress,46:41.0,Org line G4,Samira,Sweden,Normal,0
1-742295367,1,Accepted+Assigned,48:44.0,Org line G4,Samira,Sweden,Normal,0
1-739695919,3,Accepted+In Progress,51:42.0,Org line C,Peter,Sweden,Late,1
1-740597491,6,Queued+Awaiting Assignment,06:45.0,Org line C,Olivier,France,Normal,0
1-741987554,2,Accepted+Wait,14:03.0,Org line C,Vesa,Sweden,Normal,0
1-741987554,5,Accepted+Wait,14:03.0,Org line C,Vesa,Sweden,Rework,1
1-741987554,6,Accepted+In Progress,17:43.0,Org line C,Vesa,Sweden,Rework,1
1-741987554,3,Accepted+In Progress,17:43.0,Org line C,Vesa,Sweden,Normal,0
1-739695919,4,Queued+Awaiting Assignment,24:52.0,Org line C,Praveen,Sweden,Late,1
1-742383121,0,Accepted+In Progress,43:59.0,Org line G4,Andreas,Sweden,Normal,0
1-742383139,0,Accepted+In Progress,51:43.0,Org line G4,David,Sweden,Normal,0
1-742383121,1,Accepted+Assigned,53:49.0,Org line G4,Andreas,Sweden,Normal,0
1-742383139,1,Accepted+Assigned,58:54.0,Org line G4,David,Sweden,Normal,0
1-741987554,4,Accepted+Wait,04:41.0,Org line C,Vesa,Sweden,Normal,0
1-741987554,7,Accepted+Wait,04:41.0,Org line C,Vesa,Sweden,Rework,1
1-741987554,8,Queued+Awaiting Assignment,53:55.0,Org line C,Vesa,Sweden,Rework,1
1-742397639,0,Accepted+In Progress,05:20.0,Org line A2,Mikael,Sweden,Normal,0
1-742498161,0,Accepted+In Progress,22:05.0,Org line G4,David,Sweden,Normal,0
1-742498161,1,Accepted+Assigned,27:09.0,Org line G4,David,Sweden,Normal,0
1-742523071,0,Accepted+In Progress,23:46.0,Org line C,Himanshu,Sweden,Normal,0
1-742516187,0,Accepted+In Progress,29:01.0,Org line A2,Ian,United Kingdom,Normal,0
1-742516187,1,Accepted+Assigned,29:46.0,Org line A2,Ian,United Kingdom,Normal,0
1-742523071,1,Accepted+Wait,36:25.0,Org line C,Himanshu,Sweden,SkipSequence,1
1-703540157,5,Queued+Awaiting Assignment,09:41.0,Org line C,Praveen,Sweden,Normal,0
1-703540157,6,Accepted+In Progress,30:00.0,Org line C,Umar Farooque,Sweden,Normal,0
1-703540157,7,Queued+Awaiting Assignment,51:24.0,Org line C,-,INDIA,Normal,0
1-704229584,1,Completed+Closed,56:41.0,Org line C,Jörgen,Sweden,Normal,0
1-739385022,4,Accepted+Wait,57:50.0,Org line C,Olof,Sweden,Normal,0
1-743163074,0,Random activity 4,23:06.0,Random_17,Random_17,Random_17,Insert,1
1-742730173,0,Accepted+In Progress,03:04.0,Org line C,Henrik,Sweden,Normal,0
1-742730173,1,Queued+Awaiting Assignment,07:02.0,Org line C,Henrik,Sweden,Normal,0
1-742748687,0,Accepted+In Progress,14:46.0,Org line A2,Ian,United Kingdom,Normal,0
1-742748687,1,Accepted+Assigned,15:48.0,Org line A2,Ian,United Kingdom,Normal,0
1-742746815,0,Accepted+In Progress,47:35.0,Org line C,Pratap,INDIA,Normal,0
1-728470722,2,Accepted+Assigned,15:37.0,Org line A2,Åsa,Sweden,Normal,0
1-703540157,8,Accepted+In Progress,16:46.0,Org line C,-,INDIA,Normal,0
1-706988783,1,Completed+Closed,51:26.0,Org line G4,Håkan,Sweden,Normal,0
1-742838561,0,Accepted+In Progress,28:23.0,Org line C,Kell,Sweden,Normal,0
1-742765946,0,Accepted+In Progress,28:47.0,Org line G4,Johan,Sweden,Normal,0
1-739220231,1,Accepted+Wait,34:20.0,Org line C,Sameer,INDIA,Normal,0
1-703540157,9,Queued+Awaiting Assignment,39:11.0,Org line B,Srinivasan,INDIA,Normal,0
1-742748728,0,Accepted+In Progress,49:11.0,Org line A2,Ian,United Kingdom,Normal,0
1-742748728,1,Accepted+Assigned,55:56.0,Org line A2,Ian,United Kingdom,Normal,0
1-733562890,4,Accepted+Wait,03:01.0,Org line C,Kenneth,Sweden,Early,1
1-742894028,0,Accepted+In Progress,07:58.0,Org line A2,Valter,Sweden,Normal,0
1-742894028,1,Accepted+Assigned,15:44.0,Org line A2,Valter,Sweden,Normal,0
1-742894028,2,Accepted+Wait,55:09.0,Org line A2,Valter,Sweden,Normal,0
1-702304430,2,Completed+Closed,34:19.0,Org line C,Christer,Sweden,Insert,1
1-742980945,0,Accepted+In Progress,54:37.0,Org line C,Christer,Sweden,Normal,0
1-742833777,0,Completed+Closed,27:42.0,Org line A2,Maria,Sweden,Normal,0
1-729711756,1,Completed+Closed,27:57.0,Org line A2,Maria,Sweden,Normal,0
1-743091195,0,Accepted+In Progress,48:06.0,Org line B,Thiago,Brazil,Normal,0
1-743091195,1,Accepted+In Progress,00:18.0,Org line B,Thiago,Brazil,Normal,0
1-743110322,0,Accepted+In Progress,42:10.0,Org line C,Hineesh,INDIA,Normal,0
1-743052684,0,Accepted+In Progress,36:03.0,Org line C,Sameer,Sweden,Normal,0
1-743052684,1,Accepted+Wait,40:36.0,Org line C,Sameer,Sweden,Normal,0
1-743404481,0,Random activity 2,41:28.0,Random_18,Random_18,Random_18,Insert,1
1-743163074,1,Accepted+In Progress,23:06.0,Org line C,Sameer,Sweden,Insert,1
1-743163074,2,Accepted+Wait,24:43.0,Org line C,Sameer,Sweden,Insert,1
1-703540157,10,Accepted+In Progress,32:47.0,Org line B,Rijin,INDIA,Normal,0
1-703540157,11,Accepted+Wait,33:05.0,Org line B,Rijin,INDIA,Normal,0
1-703540157,12,Queued+Awaiting Assignment,22:45.0,Org line B,Srinivasan,INDIA,Normal,0
1-743310191,0,Accepted+In Progress,36:55.0,Org line C,Frederic,France,Normal,0
1-743289531,0,Accepted+In Progress,51:50.0,Org line C,Arun,Sweden,Normal,0
1-743289531,1,Accepted+Wait,16:30.0,Org line C,Arun,Sweden,Normal,0
1-743358071,0,Accepted+In Progress,32:04.0,Org line C,Christer,Sweden,Normal,0
1-743367526,0,Accepted+In Progress,07:53.0,Org line G4,Mattias,Sweden,Normal,0
1-743404481,1,Accepted+In Progress,41:28.0,Org line G4,Johan,Sweden,Insert,1
1-743404481,2,Accepted+Assigned,50:54.0,Org line G4,Johan,Sweden,Insert,1
1-743395731,0,Accepted+In Progress,38:11.0,Org line A2,Ian,United Kingdom,Normal,0
1-743395731,1,Accepted+Assigned,57:13.0,Org line A2,Ian,United Kingdom,Normal,0
1-743483832,0,Accepted+In Progress,24:06.0,Org line G4,Roland,Sweden,Normal,0
1-739695919,5,Queued+Awaiting Assignment,25:04.0,Org line C,Martin,Sweden,Late,1
1-743549026,0,Accepted+In Progress,31:01.0,Org line A2,Stephane,France,Normal,0
1-694222066,5,Accepted+Assigned,47:34.0,Org line C,Gaurav,Sweden,Insert,1
1-740740981,2,Accepted+In Progress,15:05.0,Org line C,Lena,Sweden,Normal,0
1-694222066,6,Accepted+In Progress,10:34.0,Org line C,Gaurav,Sweden,Insert,1
1-694222066,7,Completed+Closed,11:04.0,Org line C,Gaurav,Sweden,Insert,1
1-743628673,0,Accepted+In Progress,37:52.0,Org line A2,Arup,Sweden,Normal,0
1-743659911,0,Accepted+In Progress,53:26.0,Org line C,Lars,Sweden,Normal,0
1-743606342,0,Queued+Awaiting Assignment,01:40.0,Org line C,Praveen,Sweden,Normal,0
1-703383433,1,Accepted+In Progress,03:08.0,Org line A2,Britt,Sweden,Normal,0
1-703383433,2,Completed+Closed,04:17.0,Org line A2,Britt,Sweden,Normal,0
1-743809811,0,Accepted+In Progress,25:19.0,Org line C,Henrik,Sweden,Normal,0
1-743877727,0,Accepted+In Progress,23:35.0,Org line C,Emil,Sweden,Normal,0
1-743877727,1,Queued+Awaiting Assignment,23:44.0,Org line C,Emil,Sweden,Normal,0
1-739695919,7,Accepted+In Progress,41:18.0,Org line C,Pascal,Sweden,Late,1
1-744088765,0,Random activity 2,07:17.0,Random_19,Random_19,Random_19,Insert,1
1-744020867,0,Accepted+In Progress,32:41.0,Org line G3,Ewa,POLAND,Normal,0
1-744020867,1,Completed+Closed,35:47.0,Org line G3,Ewa,POLAND,Normal,0
1-744055890,0,Accepted+In Progress,52:48.0,Org line A2,Timothy,United Kingdom,Normal,0
1-744092992,0,Accepted+In Progress,05:02.0,Org line V11,James,United Kingdom,Normal,0
1-744073361,0,Accepted+In Progress,22:26.0,Org line A2,Maciej,POLAND,Normal,0
1-672807011,1,Accepted+In Progress,23:52.0,Org line A2,Anson,China,Normal,0
1-672807011,2,Completed+Closed,24:43.0,Org line A2,Anson,China,Normal,0
1-744092373,0,Accepted+In Progress,33:09.0,Org line A2,Timothy,United Kingdom,Normal,0
1-744073361,1,Accepted+Wait,34:09.0,Org line A2,Maciej,POLAND,Normal,0
1-744092373,1,Accepted+Wait,41:36.0,Org line A2,Timothy,United Kingdom,Normal,0
1-744096281,0,Accepted+In Progress,44:22.0,Org line A2,Avvaru,Sweden,Normal,0
1-744055890,1,Accepted+Wait,44:27.0,Org line A2,Timothy,United Kingdom,Normal,0
1-744103178,0,Accepted+In Progress,18:00.0,Org line V2,Lars,Sweden,Normal,0
1-744088765,1,Accepted+In Progress,07:17.0,Org line B,Aneesh V,INDIA,Insert,1
1-744088765,2,Accepted+In Progress,24:06.0,Org line B,Aneesh V,INDIA,Insert,1
1-744088047,0,Accepted+In Progress,35:23.0,Org line C,Olivier,France,Normal,0
1-744207783,0,Accepted+In Progress,38:58.0,Org line C,Börje,Sweden,Normal,0
1-744088047,1,Queued+Awaiting Assignment,54:34.0,Org line C,Olivier,France,Normal,0
1-744165506,0,Accepted+In Progress,39:44.0,Org line C,Mikael,Sweden,Normal,0
1-744321601,0,Queued+Awaiting Assignment,56:56.0,Org line A2,Henrique,Brazil,Normal,0
1-744436815,0,Accepted+In Progress,29:31.0,Org line G3,Ewa,POLAND,Normal,0
1-744436815,1,Completed+Closed,30:04.0,Org line G3,Ewa,POLAND,Normal,0
1-720069371,6,Completed+Closed,55:22.0,Org line A2,Krzysztof,POLAND,Normal,0
1-744617566,0,Accepted+In Progress,57:22.0,Org line A2,Kenneth,Sweden,Normal,0
1-744771526,0,Accepted+In Progress,27:18.0,Org line G3,Ewa,POLAND,Normal,0
1-744771526,1,Completed+Closed,28:52.0,Org line G3,Ewa,POLAND,Normal,0
1-732357301,2,Accepted+In Progress,05:13.0,Org line C,Rohit,Sweden,Normal,0
1-743606342,1,Accepted+In Progress,09:14.0,Org line C,Arun,Sweden,Normal,0
1-743606342,2,Queued+Awaiting Assignment,11:03.0,Org line C,Martin,Sweden,Normal,0
1-732357301,3,Completed+Closed,27:02.0,Org line C,Rohit,Sweden,Normal,0
1-728641711,3,Completed+Closed,51:02.0,Org line C,Stephen,USA,Normal,0
1-744849671,0,Accepted+In Progress,03:41.0,Org line G4,Marco,Sweden,Normal,0
1-744849671,1,Accepted+Wait,04:27.0,Org line G4,Marco,Sweden,Normal,0
1-744950276,0,Accepted+In Progress,32:58.0,Org line A2,Niklas,Sweden,Normal,0
1-745019964,0,Accepted+In Progress,05:22.0,Org line C,Pascal,Sweden,Normal,0
1-745061554,0,Accepted+In Progress,38:49.0,Org line C,Mikael,Sweden,Normal,0
1-745061554,1,Accepted+Wait,49:54.0,Org line C,Mikael,Sweden,Normal,0
1-744165506,1,Accepted+Wait,50:04.0,Org line C,Mikael,Sweden,Normal,0
1-745082895,0,Accepted+In Progress,58:00.0,Org line C,Ramith,INDIA,Normal,0
1-744812279,0,Accepted+In Progress,27:12.0,Org line C,Rakesh,Sweden,Normal,0
1-744812279,1,Completed+Closed,33:42.0,Org line C,Rakesh,Sweden,Normal,0
1-738300041,2,Queued+Awaiting Assignment,44:34.0,Org line C,Prasad,Sweden,Normal,0
1-738300041,3,Accepted+In Progress,02:01.0,Org line C,Jitender,Sweden,Normal,0
1-738300041,4,Queued+Awaiting Assignment,05:42.0,Org line C,Prasad,Sweden,Normal,0
1-738300041,5,Accepted+In Progress,06:03.0,Org line C,Jitender,Sweden,Normal,0
1-738300041,6,Queued+Awaiting Assignment,13:32.0,Org line A2,Miroslaw,POLAND,Normal,0
1-738300041,7,Accepted+In Progress,28:16.0,Org line A2,Przemyslaw,POLAND,Normal,0
1-738300041,8,Queued+Awaiting Assignment,37:51.0,Org line C,Prasad,Sweden,Normal,0
1-738300041,9,Accepted+In Progress,43:51.0,Org line C,Jitender,Sweden,Normal,0
1-745380511,0,Accepted+In Progress,50:30.0,Org line C,Devakumar,INDIA,Normal,0
1-745402650,0,Accepted+In Progress,13:45.0,Org line C,Peter,Sweden,Normal,0
1-745418021,0,Accepted+In Progress,16:00.0,Org line C,Kjell,Sweden,Normal,0
1-745402650,1,Accepted+Wait,20:04.0,Org line C,Peter,Sweden,Normal,0
1-738300041,10,Queued+Awaiting Assignment,34:36.0,Org line C,Pratap,INDIA,Normal,0
1-738300041,11,Accepted+In Progress,51:25.0,Org line C,Joacim,Sweden,Normal,0
1-738300041,12,Accepted+Wait,58:54.0,Org line C,Joacim,Sweden,Normal,0
1-745546187,0,Accepted+In Progress,09:47.0,Org line A2,Ian,United Kingdom,Normal,0
1-745542401,0,Accepted+In Progress,39:29.0,Org line A2,Ann-Charlotte,Sweden,Normal,0
1-745590142,0,Accepted+In Progress,47:11.0,Org line A2,Åsa,Sweden,Normal,0
1-539000895,1,Completed+Closed,57:12.0,Org line C,Jonas,Sweden,Normal,0
1-745647199,0,Accepted+In Progress,44:06.0,Org line G4,Christoffer,Sweden,Normal,0
1-745647199,1,Accepted+Wait,44:50.0,Org line G4,Christoffer,Sweden,Normal,0
1-745625831,0,Accepted+In Progress,53:46.0,Org line C,Steve,Belgium,Normal,0
1-745770713,0,Queued+Awaiting Assignment,11:24.0,Org line G1,Gunilla,Sweden,Normal,0
1-713106267,1,Accepted+In Progress,33:02.0,Org line B,Thiago,Brazil,Normal,0
1-713106267,2,Completed+Closed,46:34.0,Org line B,Thiago,Brazil,Normal,0
1-703540157,13,Accepted+In Progress,58:03.0,Org line B,Rijin,INDIA,Normal,0
1-719999163,1,Completed+Closed,48:11.0,Org line B,Murali,INDIA,Normal,0
1-745886321,0,Accepted+In Progress,14:26.0,Org line A2,Avvaru,Sweden,Normal,0
1-745770713,1,Accepted+In Progress,56:17.0,Org line G1,Peter,Sweden,Normal,0
1-745770713,2,Completed+Closed,58:42.0,Org line G1,Peter,Sweden,Normal,0
1-745966287,0,Accepted+In Progress,17:46.0,Org line A2,Vikrant,Sweden,Normal,0
1-745991925,0,Accepted+In Progress,18:12.0,Org line A2,Niklas,Sweden,Normal,0
1-743877727,2,Accepted+In Progress,25:43.0,Org line C,Emil,Sweden,Normal,0
1-740597491,7,Queued+Awaiting Assignment,55:45.0,Org line C,Olivier,France,Normal,0
1-746018291,0,Accepted+In Progress,08:08.0,Org line C,Steven,Belgium,Normal,0
1-745546187,1,Accepted+In Progress,08:10.0,Org line A2,Ian,United Kingdom,Normal,0
1-746018291,1,Queued+Awaiting Assignment,10:58.0,Org line C,Steven,Belgium,Normal,0
1-746018381,0,Accepted+In Progress,12:56.0,Org line C,Steven,Belgium,Normal,0
1-689160381,2,Completed+Closed,16:51.0,Org line A2,Stefan,Sweden,Normal,0
1-746018381,1,Queued+Awaiting Assignment,18:57.0,Org line C,Steven,Belgium,Normal,0
1-745546187,2,Accepted+Assigned,24:45.0,Org line A2,Ian,United Kingdom,Normal,0
1-746018891,0,Accepted+In Progress,35:28.0,Org line B,Marilyn,Australia,Normal,0
1-746018891,1,Queued+Awaiting Assignment,36:46.0,Org line B,Marilyn,Australia,Normal,0
1-746018291,2,Accepted+In Progress,37:15.0,Org line C,Robert,Belgium,Normal,0
1-746018381,2,Accepted+In Progress,37:38.0,Org line C,Robert,Belgium,Normal,0
1-745995763,0,Queued+Awaiting Assignment,42:10.0,Org line C,Michael,USA,Normal,0
1-746057054,0,Accepted+In Progress,49:07.0,Org line G4,Fredrik,Sweden,Normal,0
1-746009843,0,Accepted+In Progress,49:57.0,Org line A2,Kristina,Sweden,Normal,0
1-746011641,0,Accepted+In Progress,04:19.0,Org line C,Rakesh,Sweden,Normal,0
1-746049852,0,Accepted+In Progress,18:54.0,Org line G4,Göran,Sweden,Normal,0
1-746118131,0,Accepted+In Progress,12:42.0,Org line A2,Viktoria,Sweden,Normal,0
1-746129221,0,Accepted+In Progress,16:49.0,Org line A2,Ann-Charlotte,Sweden,Normal,0
1-746123906,0,Accepted+In Progress,23:17.0,Org line C,Hineesh,INDIA,Normal,0
1-746148231,0,Accepted+In Progress,33:40.0,Org line A2,Miroslaw,POLAND,Normal,0
1-746148231,1,Queued+Awaiting Assignment,34:34.0,Org line A2,Miroslaw,POLAND,Normal,0
1-746148741,0,Accepted+In Progress,00:49.0,Org line C,Steven,Belgium,Normal,0
1-746148741,1,Queued+Awaiting Assignment,01:42.0,Org line C,Steven,Belgium,Normal,0
1-746148741,2,Accepted+In Progress,11:38.0,Org line C,Robert,Belgium,Normal,0
1-746175541,0,Accepted+In Progress,31:17.0,Org line C,Katia,Belgium,Normal,0
1-746175541,1,Queued+Awaiting Assignment,32:33.0,Org line C,Katia,Belgium,Normal,0
1-746205481,0,Accepted+In Progress,14:24.0,Org line C,Els,Belgium,Normal,0
1-739695919,8,Completed+Closed,22:25.0,Org line C,Pascal,Sweden,Late,1
1-746205481,1,Queued+Awaiting Assignment,25:43.0,Org line C,Els,Belgium,Normal,0
1-746205481,2,Accepted+In Progress,26:28.0,Org line C,Els,Belgium,Normal,0
1-746245931,0,Accepted+In Progress,33:30.0,Org line C,Ilona,Belgium,Normal,0
1-746245931,1,Queued+Awaiting Assignment,36:08.0,Org line C,Ilona,Belgium,Normal,0
1-746052232,0,Accepted+In Progress,06:45.0,Org line A2,Ian,United Kingdom,Normal,0
1-746052232,1,Accepted+Assigned,27:43.0,Org line A2,Ian,United Kingdom,Normal,0
1-743606342,3,Accepted+In Progress,41:47.0,Org line C,Aurelien,France,Normal,0
1-743606342,4,Queued+Awaiting Assignment,48:13.0,Org line C,Bruno,France,Normal,0
1-743606342,5,Accepted+In Progress,51:13.0,Org line C,Aurelien,France,Normal,0
1-743606342,6,Queued+Awaiting Assignment,51:43.0,Org line C,Bruno,France,Normal,0
1-746246761,0,Accepted+In Progress,06:56.0,Org line C,Leif,Sweden,Normal,0
1-719199254,3,Accepted+In Progress,30:33.0,Org line G4,Harshavardhan,Sweden,Normal,0
1-719199254,4,Completed+Closed,32:44.0,Org line G4,Harshavardhan,Sweden,Normal,0
1-719199254,5,Accepted+In Progress,32:48.0,Org line G4,Harshavardhan,Sweden,Normal,0
1-719199254,6,Completed+Closed,32:55.0,Org line G4,Harshavardhan,Sweden,Normal,0
1-746318085,0,Accepted+In Progress,35:29.0,Org line C,Emmanuel,Belgium,Normal,0
1-746341261,0,Queued+Awaiting Assignment,52:15.0,Org line C,Alain,Belgium,Normal,0
1-746331441,0,Queued+Awaiting Assignment,00:04.0,Org line C,Alain,Belgium,Normal,0
1-746306469,0,Accepted+In Progress,18:20.0,Org line G4,Roland,Sweden,Normal,0
1-746534906,0,Accepted+In Progress,43:33.0,Org line C,Jubin,INDIA,Normal,0
1-746018891,2,Queued+Awaiting Assignment,11:01.0,Org line C,John,Australia,Normal,0
1-746538521,0,Queued+Awaiting Assignment,36:39.0,Org line C,Alain,Belgium,Normal,0
1-746538521,1,Accepted+In Progress,38:58.0,Org line A2,Tomasz,POLAND,Normal,0
1-746538521,2,Queued+Awaiting Assignment,40:06.0,Org line C,Alain,Belgium,Normal,0
1-746464884,0,Accepted+In Progress,20:34.0,Org line C,Vesa,Sweden,Normal,0
1-746464884,1,Queued+Awaiting Assignment,24:02.0,Org line C,Vesa,Sweden,Normal,0
1-688515611,2,Accepted+In Progress,31:41.0,Org line G4,David,Sweden,Normal,0
1-688515611,3,Completed+Closed,31:52.0,Org line G4,David,Sweden,Normal,0
1-742383139,2,Accepted+In Progress,35:00.0,Org line G4,David,Sweden,Normal,0
1-742383139,3,Completed+Closed,35:01.0,Org line G4,David,Sweden,Normal,0
1-746464884,2,Accepted+In Progress,38:19.0,Org line C,Amitabh,Sweden,Normal,0
1-686557724,2,Accepted+In Progress,40:21.0,Org line G4,David,Sweden,Normal,0
1-686557724,3,Completed+Closed,40:23.0,Org line G4,David,Sweden,Normal,0
1-641083987,2,Accepted+In Progress,54:33.0,Org line G4,David,Sweden,Normal,0
1-641083987,3,Completed+Closed,54:35.0,Org line G4,David,Sweden,Normal,0
